"","ID","X","Y","reg.vis"
"4272","SEAK_1",-133.226694,57.137083,"Southeast AK"
"4273","SEAK_1",-133.204917,57.137139,"Southeast AK"
"4274","SEAK_1",-133.195778,57.140028,"Southeast AK"
"4275","SEAK_1",-133.197472,57.146722,"Southeast AK"
"4276","SEAK_1",-133.21575,57.156749,"Southeast AK"
"4277","SEAK_1",-133.214972,57.159639,"Southeast AK"
"4278","SEAK_1",-133.201528,57.157111,"Southeast AK"
"4279","SEAK_1",-133.194222,57.157528,"Southeast AK"
"4280","SEAK_1",-133.197417,57.160083,"Southeast AK"
"4281","SEAK_1",-133.199056,57.169222,"Southeast AK"
"4282","SEAK_1",-133.196611,57.17211,"Southeast AK"
"4283","SEAK_1",-133.183306,57.175444,"Southeast AK"
"4284","SEAK_1",-133.166667,57.175416,"Southeast AK"
"4285","SEAK_1",-133.166583,57.173778,"Southeast AK"
"4286","SEAK_1",-133.172417,57.173417,"Southeast AK"
"4287","SEAK_1",-133.1725,57.169194,"Southeast AK"
"4288","SEAK_1",-133.168278,57.167139,"Southeast AK"
"4289","SEAK_1",-133.161639,57.167944,"Southeast AK"
"4290","SEAK_1",-133.155833,57.160889,"Southeast AK"
"4291","SEAK_1",-133.151611,57.160444,"Southeast AK"
"4292","SEAK_1",-133.150778,57.162527,"Southeast AK"
"4293","SEAK_1",-133.147361,57.163332,"Southeast AK"
"4294","SEAK_1",-133.1475,57.165861,"Southeast AK"
"4295","SEAK_1",-133.15075,57.165889,"Southeast AK"
"4296","SEAK_1",-133.1475,57.167556,"Southeast AK"
"4297","SEAK_1",-133.149222,57.169194,"Southeast AK"
"4298","SEAK_1",-133.147417,57.17086,"Southeast AK"
"4299","SEAK_1",-133.15075,57.171721,"Southeast AK"
"4300","SEAK_1",-133.144111,57.172528,"Southeast AK"
"4301","SEAK_1",-133.144111,57.174194,"Southeast AK"
"4302","SEAK_1",-133.147417,57.175028,"Southeast AK"
"4303","SEAK_1",-133.143333,57.175416,"Southeast AK"
"4304","SEAK_1",-133.136528,57.172138,"Southeast AK"
"4305","SEAK_1",-133.129917,57.173806,"Southeast AK"
"4306","SEAK_1",-133.131556,57.17125,"Southeast AK"
"4307","SEAK_1",-133.143194,57.171278,"Southeast AK"
"4308","SEAK_1",-133.145806,57.170055,"Southeast AK"
"4309","SEAK_1",-133.147417,57.162527,"Southeast AK"
"4310","SEAK_1",-133.144972,57.158806,"Southeast AK"
"4311","SEAK_1",-133.139944,57.160444,"Southeast AK"
"4312","SEAK_1",-133.130778,57.157556,"Southeast AK"
"4313","SEAK_1",-133.131583,57.15625,"Southeast AK"
"4314","SEAK_1",-133.136694,57.157139,"Southeast AK"
"4315","SEAK_1",-133.139167,57.15586,"Southeast AK"
"4316","SEAK_1",-133.132472,57.14086,"Southeast AK"
"4317","SEAK_1",-133.139167,57.139193,"Southeast AK"
"4318","SEAK_1",-133.137472,57.137527,"Southeast AK"
"4319","SEAK_1",-133.146583,57.142111,"Southeast AK"
"4320","SEAK_1",-133.153361,57.142944,"Southeast AK"
"4321","SEAK_1",-133.159944,57.147082,"Southeast AK"
"4322","SEAK_1",-133.166611,57.143778,"Southeast AK"
"4323","SEAK_1",-133.171611,57.1455,"Southeast AK"
"4324","SEAK_1",-133.175806,57.145028,"Southeast AK"
"4325","SEAK_1",-133.175833,57.142528,"Southeast AK"
"4326","SEAK_1",-133.167472,57.139222,"Southeast AK"
"4327","SEAK_1",-133.164194,57.134194,"Southeast AK"
"4328","SEAK_1",-133.157444,57.131693,"Southeast AK"
"4329","SEAK_1",-133.15575,57.121694,"Southeast AK"
"4330","SEAK_1",-133.160833,57.119194,"Southeast AK"
"4331","SEAK_1",-133.167444,57.108332,"Southeast AK"
"4332","SEAK_1",-133.177417,57.103361,"Southeast AK"
"4333","SEAK_1",-133.179083,57.099222,"Southeast AK"
"4334","SEAK_1",-133.189028,57.095082,"Southeast AK"
"4335","SEAK_1",-133.189028,57.090861,"Southeast AK"
"4336","SEAK_1",-133.169972,57.086306,"Southeast AK"
"4337","SEAK_1",-133.158278,57.085443,"Southeast AK"
"4338","SEAK_1",-133.133278,57.089639,"Southeast AK"
"4339","SEAK_1",-133.126639,57.087944,"Southeast AK"
"4340","SEAK_1",-133.119972,57.088806,"Southeast AK"
"4341","SEAK_1",-133.113333,57.087972,"Southeast AK"
"4342","SEAK_1",-133.099861,57.082111,"Southeast AK"
"4343","SEAK_1",-133.079944,57.082167,"Southeast AK"
"4344","SEAK_1",-133.057444,57.066694,"Southeast AK"
"4345","SEAK_1",-133.048333,57.062166,"Southeast AK"
"4346","SEAK_1",-133.041556,57.061249,"Southeast AK"
"4347","SEAK_1",-133.028306,57.056306,"Southeast AK"
"4348","SEAK_1",-133.020694,57.0575,"Southeast AK"
"4349","SEAK_1",-133.022444,57.064194,"Southeast AK"
"4350","SEAK_1",-133.019972,57.065472,"Southeast AK"
"4351","SEAK_1",-133.013306,57.064639,"Southeast AK"
"4352","SEAK_1",-133.009111,57.062556,"Southeast AK"
"4353","SEAK_1",-133.009194,57.060055,"Southeast AK"
"4354","SEAK_1",-133.01825,57.060472,"Southeast AK"
"4355","SEAK_1",-133.019111,57.056722,"Southeast AK"
"4356","SEAK_1",-133.013278,57.055443,"Southeast AK"
"4357","SEAK_1",-133.005694,57.050028,"Southeast AK"
"4358","SEAK_1",-133.002417,57.021722,"Southeast AK"
"4359","SEAK_1",-133.004111,57.020028,"Southeast AK"
"4360","SEAK_1",-133,57.017694,"Southeast AK"
"4361","SEAK_1",-132.996806,57.023111,"Southeast AK"
"4362","SEAK_1",-132.998556,57.027249,"Southeast AK"
"4363","SEAK_1",-132.991972,57.036389,"Southeast AK"
"4364","SEAK_1",-132.991889,57.03986,"Southeast AK"
"4365","SEAK_1",-132.983417,57.045556,"Southeast AK"
"4366","SEAK_1",-132.986778,57.05325,"Southeast AK"
"4367","SEAK_1",-132.958778,57.048417,"Southeast AK"
"4368","SEAK_1",-132.9455,57.047611,"Southeast AK"
"4369","SEAK_1",-132.941889,57.04586,"Southeast AK"
"4370","SEAK_1",-132.936528,57.047306,"Southeast AK"
"4371","SEAK_1",-132.927083,57.042583,"Southeast AK"
"4372","SEAK_1",-132.925528,57.040056,"Southeast AK"
"4373","SEAK_1",-132.918694,57.039361,"Southeast AK"
"4374","SEAK_1",-132.915472,57.03525,"Southeast AK"
"4375","SEAK_1",-132.916972,57.032667,"Southeast AK"
"4376","SEAK_1",-132.905278,57.025943,"Southeast AK"
"4377","SEAK_1",-132.900389,57.027471,"Southeast AK"
"4378","SEAK_1",-132.893722,57.025082,"Southeast AK"
"4379","SEAK_1",-132.89025,57.027583,"Southeast AK"
"4380","SEAK_1",-132.876694,57.029972,"Southeast AK"
"4381","SEAK_1",-132.87525,57.034917,"Southeast AK"
"4382","SEAK_1",-132.8785,57.03675,"Southeast AK"
"4383","SEAK_1",-132.87375,57.035694,"Southeast AK"
"4384","SEAK_1",-132.87075,57.037138,"Southeast AK"
"4385","SEAK_1",-132.8705,57.044889,"Southeast AK"
"4386","SEAK_1",-132.865222,57.04736,"Southeast AK"
"4387","SEAK_1",-132.875222,57.060193,"Southeast AK"
"4388","SEAK_1",-132.87525,57.068417,"Southeast AK"
"4389","SEAK_1",-132.868639,57.069832,"Southeast AK"
"4390","SEAK_1",-132.866944,57.072333,"Southeast AK"
"4391","SEAK_1",-132.871861,57.077999,"Southeast AK"
"4392","SEAK_1",-132.859,57.075666,"Southeast AK"
"4393","SEAK_1",-132.848639,57.080639,"Southeast AK"
"4394","SEAK_1",-132.845139,57.086889,"Southeast AK"
"4395","SEAK_1",-132.84075,57.087167,"Southeast AK"
"4396","SEAK_1",-132.8355,57.096667,"Southeast AK"
"4397","SEAK_1",-132.830222,57.098389,"Southeast AK"
"4398","SEAK_1",-132.82875,57.09661,"Southeast AK"
"4399","SEAK_1",-132.82025,57.096694,"Southeast AK"
"4400","SEAK_1",-132.816778,57.094916,"Southeast AK"
"4401","SEAK_1",-132.818333,57.07736,"Southeast AK"
"4402","SEAK_1",-132.812083,57.075832,"Southeast AK"
"4403","SEAK_1",-132.796694,57.078638,"Southeast AK"
"4404","SEAK_1",-132.795139,57.080056,"Southeast AK"
"4405","SEAK_1",-132.794917,57.079,"Southeast AK"
"4406","SEAK_1",-132.812861,57.074999,"Southeast AK"
"4407","SEAK_1",-132.823722,57.074999,"Southeast AK"
"4408","SEAK_1",-132.837306,57.067361,"Southeast AK"
"4409","SEAK_1",-132.838694,57.059805,"Southeast AK"
"4410","SEAK_1",-132.806889,57.01736,"Southeast AK"
"4411","SEAK_1",-132.802056,57.015111,"Southeast AK"
"4412","SEAK_1",-132.794944,57.007222,"Southeast AK"
"4413","SEAK_1",-132.78675,57.004222,"Southeast AK"
"4414","SEAK_1",-132.790833,56.993389,"Southeast AK"
"4415","SEAK_1",-132.797389,56.99086,"Southeast AK"
"4416","SEAK_1",-132.790778,56.976721,"Southeast AK"
"4417","SEAK_1",-132.790778,56.971694,"Southeast AK"
"4418","SEAK_1",-132.794028,56.967527,"Southeast AK"
"4419","SEAK_1",-132.806556,56.971278,"Southeast AK"
"4420","SEAK_1",-132.81075,56.969193,"Southeast AK"
"4421","SEAK_1",-132.807472,56.966694,"Southeast AK"
"4422","SEAK_1",-132.812444,56.967499,"Southeast AK"
"4423","SEAK_1",-132.812444,56.963361,"Southeast AK"
"4424","SEAK_1",-132.814917,56.962944,"Southeast AK"
"4425","SEAK_1",-132.825861,56.974194,"Southeast AK"
"4426","SEAK_1",-132.834139,56.976721,"Southeast AK"
"4427","SEAK_1",-132.834083,56.978389,"Southeast AK"
"4428","SEAK_1",-132.845778,56.985028,"Southeast AK"
"4429","SEAK_1",-132.855806,56.994222,"Southeast AK"
"4430","SEAK_1",-132.871611,56.999638,"Southeast AK"
"4431","SEAK_1",-132.870722,57.001166,"Southeast AK"
"4432","SEAK_1",-132.875111,57.00261,"Southeast AK"
"4433","SEAK_1",-132.883583,57.001639,"Southeast AK"
"4434","SEAK_1",-132.892417,56.997527,"Southeast AK"
"4435","SEAK_1",-132.892444,56.995028,"Southeast AK"
"4436","SEAK_1",-132.876611,56.991333,"Southeast AK"
"4437","SEAK_1",-132.869944,56.987111,"Southeast AK"
"4438","SEAK_1",-132.861611,56.98461,"Southeast AK"
"4439","SEAK_1",-132.8525,56.979222,"Southeast AK"
"4440","SEAK_1",-132.854972,56.976305,"Southeast AK"
"4441","SEAK_1",-132.876639,56.987111,"Southeast AK"
"4442","SEAK_1",-132.889944,56.991277,"Southeast AK"
"4443","SEAK_1",-132.904972,56.993806,"Southeast AK"
"4444","SEAK_1",-132.924889,56.992999,"Southeast AK"
"4445","SEAK_1",-132.941611,56.996306,"Southeast AK"
"4446","SEAK_1",-132.943222,56.993806,"Southeast AK"
"4447","SEAK_1",-132.952417,56.992528,"Southeast AK"
"4448","SEAK_1",-132.952444,56.990027,"Southeast AK"
"4449","SEAK_1",-132.949167,56.985056,"Southeast AK"
"4450","SEAK_1",-132.940833,56.980889,"Southeast AK"
"4451","SEAK_1",-132.9425,56.977528,"Southeast AK"
"4452","SEAK_1",-132.934917,56.976278,"Southeast AK"
"4453","SEAK_1",-132.925722,56.971722,"Southeast AK"
"4454","SEAK_1",-132.922417,56.967499,"Southeast AK"
"4455","SEAK_1",-132.915778,56.965056,"Southeast AK"
"4456","SEAK_1",-132.909028,56.956666,"Southeast AK"
"4457","SEAK_1",-132.89075,56.955056,"Southeast AK"
"4458","SEAK_1",-132.897417,56.953388,"Southeast AK"
"4459","SEAK_1",-132.897361,56.946721,"Southeast AK"
"4460","SEAK_1",-132.889167,56.946694,"Southeast AK"
"4461","SEAK_1",-132.892417,56.944222,"Southeast AK"
"4462","SEAK_1",-132.89075,56.940028,"Southeast AK"
"4463","SEAK_1",-132.892417,56.938361,"Southeast AK"
"4464","SEAK_1",-132.885778,56.938361,"Southeast AK"
"4465","SEAK_1",-132.88575,56.935055,"Southeast AK"
"4466","SEAK_1",-132.882417,56.932528,"Southeast AK"
"4467","SEAK_1",-132.8825,56.925861,"Southeast AK"
"4468","SEAK_1",-132.877389,56.92425,"Southeast AK"
"4469","SEAK_1",-132.889944,56.925472,"Southeast AK"
"4470","SEAK_1",-132.889083,56.921693,"Southeast AK"
"4471","SEAK_1",-132.871611,56.917111,"Southeast AK"
"4472","SEAK_1",-132.868194,56.914611,"Southeast AK"
"4473","SEAK_1",-132.861639,56.914611,"Southeast AK"
"4474","SEAK_1",-132.860833,56.912555,"Southeast AK"
"4475","SEAK_1",-132.850806,56.909222,"Southeast AK"
"4476","SEAK_1",-132.847444,56.903361,"Southeast AK"
"4477","SEAK_1",-132.841583,56.900444,"Southeast AK"
"4478","SEAK_1",-132.834861,56.901306,"Southeast AK"
"4479","SEAK_1",-132.831611,56.903833,"Southeast AK"
"4480","SEAK_1",-132.824028,56.902556,"Southeast AK"
"4481","SEAK_1",-132.825861,56.893389,"Southeast AK"
"4482","SEAK_1",-132.821556,56.891278,"Southeast AK"
"4483","SEAK_1",-132.814944,56.892111,"Southeast AK"
"4484","SEAK_1",-132.81075,56.894222,"Southeast AK"
"4485","SEAK_1",-132.809111,56.897555,"Southeast AK"
"4486","SEAK_1",-132.804194,56.898388,"Southeast AK"
"4487","SEAK_1",-132.805944,56.893389,"Southeast AK"
"4488","SEAK_1",-132.80425,56.891693,"Southeast AK"
"4489","SEAK_1",-132.8125,56.885861,"Southeast AK"
"4490","SEAK_1",-132.812472,56.882555,"Southeast AK"
"4491","SEAK_1",-132.802556,56.877582,"Southeast AK"
"4492","SEAK_1",-132.800944,56.866693,"Southeast AK"
"4493","SEAK_1",-132.805806,56.865027,"Southeast AK"
"4494","SEAK_1",-132.805917,56.863361,"Southeast AK"
"4495","SEAK_1",-132.800833,56.860889,"Southeast AK"
"4496","SEAK_1",-132.795889,56.849222,"Southeast AK"
"4497","SEAK_1",-132.785861,56.839222,"Southeast AK"
"4498","SEAK_1",-132.775056,56.837083,"Southeast AK"
"4499","SEAK_1",-132.771667,56.834638,"Southeast AK"
"4500","SEAK_1",-132.738389,56.823778,"Southeast AK"
"4501","SEAK_1",-132.72175,56.815472,"Southeast AK"
"4502","SEAK_1",-132.708389,56.812138,"Southeast AK"
"4503","SEAK_1",-132.681722,56.796305,"Southeast AK"
"4504","SEAK_1",-132.660056,56.788778,"Southeast AK"
"4505","SEAK_1",-132.648361,56.782166,"Southeast AK"
"4506","SEAK_1",-132.63175,56.778805,"Southeast AK"
"4507","SEAK_1",-132.625056,56.779667,"Southeast AK"
"4508","SEAK_1",-132.610056,56.77211,"Southeast AK"
"4509","SEAK_1",-132.603306,56.771305,"Southeast AK"
"4510","SEAK_1",-132.600056,56.768778,"Southeast AK"
"4511","SEAK_1",-132.588389,56.766278,"Southeast AK"
"4512","SEAK_1",-132.578361,56.760444,"Southeast AK"
"4513","SEAK_1",-132.568444,56.759611,"Southeast AK"
"4514","SEAK_1",-132.563361,56.756277,"Southeast AK"
"4515","SEAK_1",-132.54,56.757971,"Southeast AK"
"4516","SEAK_1",-132.533417,56.756305,"Southeast AK"
"4517","SEAK_1",-132.530833,56.755055,"Southeast AK"
"4518","SEAK_1",-132.534139,56.751694,"Southeast AK"
"4519","SEAK_1",-132.528389,56.747972,"Southeast AK"
"4520","SEAK_1",-132.522528,56.750028,"Southeast AK"
"4521","SEAK_1",-132.520889,56.752528,"Southeast AK"
"4522","SEAK_1",-132.522556,56.763389,"Southeast AK"
"4523","SEAK_1",-132.520944,56.775917,"Southeast AK"
"4524","SEAK_1",-132.504278,56.782556,"Southeast AK"
"4525","SEAK_1",-132.505889,56.787555,"Southeast AK"
"4526","SEAK_1",-132.510917,56.789249,"Southeast AK"
"4527","SEAK_1",-132.510111,56.790471,"Southeast AK"
"4528","SEAK_1",-132.498389,56.786305,"Southeast AK"
"4529","SEAK_1",-132.479972,56.787943,"Southeast AK"
"4530","SEAK_1",-132.470083,56.785444,"Southeast AK"
"4531","SEAK_1",-132.455083,56.785444,"Southeast AK"
"4532","SEAK_1",-132.455889,56.796693,"Southeast AK"
"4533","SEAK_1",-132.459222,56.798361,"Southeast AK"
"4534","SEAK_1",-132.459222,56.803388,"Southeast AK"
"4535","SEAK_1",-132.452472,56.810027,"Southeast AK"
"4536","SEAK_1",-132.442556,56.812528,"Southeast AK"
"4537","SEAK_1",-132.444167,56.819222,"Southeast AK"
"4538","SEAK_1",-132.436722,56.822944,"Southeast AK"
"4539","SEAK_1",-132.410056,56.826277,"Southeast AK"
"4540","SEAK_1",-132.403417,56.824611,"Southeast AK"
"4541","SEAK_1",-132.391694,56.8255,"Southeast AK"
"4542","SEAK_1",-132.385,56.824611,"Southeast AK"
"4543","SEAK_1",-132.3725,56.820028,"Southeast AK"
"4544","SEAK_1",-132.375083,56.814583,"Southeast AK"
"4545","SEAK_1",-132.383361,56.817972,"Southeast AK"
"4546","SEAK_1",-132.390056,56.818,"Southeast AK"
"4547","SEAK_1",-132.410056,56.814639,"Southeast AK"
"4548","SEAK_1",-132.428333,56.814611,"Southeast AK"
"4549","SEAK_1",-132.434222,56.807556,"Southeast AK"
"4550","SEAK_1",-132.442583,56.804193,"Southeast AK"
"4551","SEAK_1",-132.442528,56.800861,"Southeast AK"
"4552","SEAK_1",-132.434194,56.795916,"Southeast AK"
"4553","SEAK_1",-132.434222,56.794194,"Southeast AK"
"4554","SEAK_1",-132.437556,56.780916,"Southeast AK"
"4555","SEAK_1",-132.445861,56.775889,"Southeast AK"
"4556","SEAK_1",-132.442611,56.771722,"Southeast AK"
"4557","SEAK_1",-132.436667,56.768778,"Southeast AK"
"4558","SEAK_1",-132.444167,56.771694,"Southeast AK"
"4559","SEAK_1",-132.446778,56.774639,"Southeast AK"
"4560","SEAK_1",-132.468389,56.772971,"Southeast AK"
"4561","SEAK_1",-132.467444,56.770056,"Southeast AK"
"4562","SEAK_1",-132.470056,56.768778,"Southeast AK"
"4563","SEAK_1",-132.483417,56.772138,"Southeast AK"
"4564","SEAK_1",-132.493444,56.77211,"Southeast AK"
"4565","SEAK_1",-132.4975,56.770028,"Southeast AK"
"4566","SEAK_1",-132.495917,56.764167,"Southeast AK"
"4567","SEAK_1",-132.490889,56.760082,"Southeast AK"
"4568","SEAK_1",-132.490806,56.751694,"Southeast AK"
"4569","SEAK_1",-132.4975,56.743389,"Southeast AK"
"4570","SEAK_1",-132.520056,56.730472,"Southeast AK"
"4571","SEAK_1",-132.523417,56.730472,"Southeast AK"
"4572","SEAK_1",-132.531667,56.735443,"Southeast AK"
"4573","SEAK_1",-132.543306,56.735443,"Southeast AK"
"4574","SEAK_1",-132.544194,56.731694,"Southeast AK"
"4575","SEAK_1",-132.532444,56.724999,"Southeast AK"
"4576","SEAK_1",-132.536639,56.721278,"Southeast AK"
"4577","SEAK_1",-132.559194,56.715889,"Southeast AK"
"4578","SEAK_1",-132.5575,56.713361,"Southeast AK"
"4579","SEAK_1",-132.545861,56.709194,"Southeast AK"
"4580","SEAK_1",-132.542528,56.700889,"Southeast AK"
"4581","SEAK_1",-132.535028,56.698806,"Southeast AK"
"4582","SEAK_1",-132.516639,56.698778,"Southeast AK"
"4583","SEAK_1",-132.500056,56.692972,"Southeast AK"
"4584","SEAK_1",-132.490028,56.687138,"Southeast AK"
"4585","SEAK_1",-132.480028,56.684639,"Southeast AK"
"4586","SEAK_1",-132.455083,56.672083,"Southeast AK"
"4587","SEAK_1",-132.43175,56.672138,"Southeast AK"
"4588","SEAK_1",-132.423417,56.66961,"Southeast AK"
"4589","SEAK_1",-132.415,56.66961,"Southeast AK"
"4590","SEAK_1",-132.385167,56.675444,"Southeast AK"
"4591","SEAK_1",-132.378472,56.675472,"Southeast AK"
"4592","SEAK_1",-132.375083,56.672943,"Southeast AK"
"4593","SEAK_1",-132.36925,56.671667,"Southeast AK"
"4594","SEAK_1",-132.365167,56.667139,"Southeast AK"
"4595","SEAK_1",-132.361806,56.668777,"Southeast AK"
"4596","SEAK_1",-132.358528,56.665471,"Southeast AK"
"4597","SEAK_1",-132.3485,56.666278,"Southeast AK"
"4598","SEAK_1",-132.352667,56.665056,"Southeast AK"
"4599","SEAK_1",-132.345139,56.663805,"Southeast AK"
"4600","SEAK_1",-132.339333,56.665917,"Southeast AK"
"4601","SEAK_1",-132.335167,56.672138,"Southeast AK"
"4602","SEAK_1",-132.318444,56.675444,"Southeast AK"
"4603","SEAK_1",-132.317667,56.677527,"Southeast AK"
"4604","SEAK_1",-132.312639,56.679193,"Southeast AK"
"4605","SEAK_1",-132.308472,56.685444,"Southeast AK"
"4606","SEAK_1",-132.301833,56.685472,"Southeast AK"
"4607","SEAK_1",-132.284278,56.690056,"Southeast AK"
"4608","SEAK_1",-132.283472,56.692944,"Southeast AK"
"4609","SEAK_1",-132.293472,56.692139,"Southeast AK"
"4610","SEAK_1",-132.296806,56.690444,"Southeast AK"
"4611","SEAK_1",-132.301028,56.690889,"Southeast AK"
"4612","SEAK_1",-132.295111,56.695443,"Southeast AK"
"4613","SEAK_1",-132.275139,56.696306,"Southeast AK"
"4614","SEAK_1",-132.250083,56.699639,"Southeast AK"
"4615","SEAK_1",-132.235111,56.697139,"Southeast AK"
"4616","SEAK_1",-132.231806,56.694666,"Southeast AK"
"4617","SEAK_1",-132.221806,56.69461,"Southeast AK"
"4618","SEAK_1",-132.215139,56.695499,"Southeast AK"
"4619","SEAK_1",-132.206806,56.701305,"Southeast AK"
"4620","SEAK_1",-132.183444,56.701277,"Southeast AK"
"4621","SEAK_1",-132.173389,56.705444,"Southeast AK"
"4622","SEAK_1",-132.128528,56.708833,"Southeast AK"
"4623","SEAK_1",-132.110972,56.713389,"Southeast AK"
"4624","SEAK_1",-132.118444,56.717138,"Southeast AK"
"4625","SEAK_1",-132.122667,56.717527,"Southeast AK"
"4626","SEAK_1",-132.122667,56.721694,"Southeast AK"
"4627","SEAK_1",-132.127694,56.724222,"Southeast AK"
"4628","SEAK_1",-132.125167,56.725472,"Southeast AK"
"4629","SEAK_1",-132.123417,56.723777,"Southeast AK"
"4630","SEAK_1",-132.110139,56.723805,"Southeast AK"
"4631","SEAK_1",-132.105944,56.721722,"Southeast AK"
"4632","SEAK_1",-132.109306,56.71836,"Southeast AK"
"4633","SEAK_1",-132.1085,56.714639,"Southeast AK"
"4634","SEAK_1",-132.098472,56.7155,"Southeast AK"
"4635","SEAK_1",-132.090139,56.717971,"Southeast AK"
"4636","SEAK_1",-132.080111,56.716249,"Southeast AK"
"4637","SEAK_1",-132.0735,56.719639,"Southeast AK"
"4638","SEAK_1",-132.062611,56.720861,"Southeast AK"
"4639","SEAK_1",-132.076167,56.715416,"Southeast AK"
"4640","SEAK_1",-132.071111,56.714667,"Southeast AK"
"4641","SEAK_1",-132.055972,56.707583,"Southeast AK"
"4642","SEAK_1",-132.055917,56.70336,"Southeast AK"
"4643","SEAK_1",-132.061861,56.701277,"Southeast AK"
"4644","SEAK_1",-132.070167,56.701305,"Southeast AK"
"4645","SEAK_1",-132.071833,56.702999,"Southeast AK"
"4646","SEAK_1",-132.080139,56.70375,"Southeast AK"
"4647","SEAK_1",-132.088417,56.707944,"Southeast AK"
"4648","SEAK_1",-132.096806,56.709638,"Southeast AK"
"4649","SEAK_1",-132.116778,56.706333,"Southeast AK"
"4650","SEAK_1",-132.1285,56.706306,"Southeast AK"
"4651","SEAK_1",-132.138417,56.702943,"Southeast AK"
"4652","SEAK_1",-132.161806,56.702166,"Southeast AK"
"4653","SEAK_1",-132.170139,56.700472,"Southeast AK"
"4654","SEAK_1",-132.176806,56.697139,"Southeast AK"
"4655","SEAK_1",-132.186806,56.697139,"Southeast AK"
"4656","SEAK_1",-132.190111,56.695443,"Southeast AK"
"4657","SEAK_1",-132.206806,56.692972,"Southeast AK"
"4658","SEAK_1",-132.211806,56.689667,"Southeast AK"
"4659","SEAK_1",-132.238472,56.68711,"Southeast AK"
"4660","SEAK_1",-132.242556,56.681722,"Southeast AK"
"4661","SEAK_1",-132.252583,56.676694,"Southeast AK"
"4662","SEAK_1",-132.252639,56.671721,"Southeast AK"
"4663","SEAK_1",-132.249306,56.667556,"Southeast AK"
"4664","SEAK_1",-132.261861,56.668806,"Southeast AK"
"4665","SEAK_1",-132.270194,56.665444,"Southeast AK"
"4666","SEAK_1",-132.277694,56.665028,"Southeast AK"
"4667","SEAK_1",-132.27925,56.653361,"Southeast AK"
"4668","SEAK_1",-132.285972,56.646722,"Southeast AK"
"4669","SEAK_1",-132.294333,56.642556,"Southeast AK"
"4670","SEAK_1",-132.294333,56.636694,"Southeast AK"
"4671","SEAK_1",-132.303444,56.632943,"Southeast AK"
"4672","SEAK_1",-132.308472,56.632999,"Southeast AK"
"4673","SEAK_1",-132.31425,56.62925,"Southeast AK"
"4674","SEAK_1",-132.312583,56.621722,"Southeast AK"
"4675","SEAK_1",-132.314306,56.616693,"Southeast AK"
"4676","SEAK_1",-132.325917,56.611694,"Southeast AK"
"4677","SEAK_1",-132.327611,56.607555,"Southeast AK"
"4678","SEAK_1",-132.331778,56.605472,"Southeast AK"
"4679","SEAK_1",-132.345111,56.603832,"Southeast AK"
"4680","SEAK_1",-132.355111,56.598777,"Southeast AK"
"4681","SEAK_1",-132.370972,56.595,"Southeast AK"
"4682","SEAK_1",-132.367639,56.588389,"Southeast AK"
"4683","SEAK_1",-132.367667,56.583417,"Southeast AK"
"4684","SEAK_1",-132.370972,56.580056,"Southeast AK"
"4685","SEAK_1",-132.36925,56.573389,"Southeast AK"
"4686","SEAK_1",-132.371056,56.565889,"Southeast AK"
"4687","SEAK_1",-132.362611,56.551694,"Southeast AK"
"4688","SEAK_1",-132.367639,56.548361,"Southeast AK"
"4689","SEAK_1",-132.367667,56.537527,"Southeast AK"
"4690","SEAK_1",-132.364278,56.530888,"Southeast AK"
"4691","SEAK_1",-132.361,56.5275,"Southeast AK"
"4692","SEAK_1",-132.354361,56.525082,"Southeast AK"
"4693","SEAK_1",-132.345972,56.516693,"Southeast AK"
"4694","SEAK_1",-132.330111,56.512972,"Southeast AK"
"4695","SEAK_1",-132.312722,56.505083,"Southeast AK"
"4696","SEAK_1",-132.310944,56.499221,"Southeast AK"
"4697","SEAK_1",-132.305972,56.496694,"Southeast AK"
"4698","SEAK_1",-132.299278,56.487528,"Southeast AK"
"4699","SEAK_1",-132.293556,56.48461,"Southeast AK"
"4700","SEAK_1",-132.278444,56.484638,"Southeast AK"
"4701","SEAK_1",-132.272667,56.486722,"Southeast AK"
"4702","SEAK_1",-132.270194,56.489639,"Southeast AK"
"4703","SEAK_1",-132.266028,56.486694,"Southeast AK"
"4704","SEAK_1",-132.261861,56.486332,"Southeast AK"
"4705","SEAK_1",-132.259361,56.489166,"Southeast AK"
"4706","SEAK_1",-132.262639,56.490916,"Southeast AK"
"4707","SEAK_1",-132.258472,56.491333,"Southeast AK"
"4708","SEAK_1",-132.257667,56.481722,"Southeast AK"
"4709","SEAK_1",-132.242667,56.475055,"Southeast AK"
"4710","SEAK_1",-132.237694,56.468388,"Southeast AK"
"4711","SEAK_1",-132.228444,56.462972,"Southeast AK"
"4712","SEAK_1",-132.221778,56.462944,"Southeast AK"
"4713","SEAK_1",-132.210917,56.459222,"Southeast AK"
"4714","SEAK_1",-132.212611,56.451722,"Southeast AK"
"4715","SEAK_1",-132.209278,56.439194,"Southeast AK"
"4716","SEAK_1",-132.205972,56.436721,"Southeast AK"
"4717","SEAK_1",-132.204278,56.427555,"Southeast AK"
"4718","SEAK_1",-132.199306,56.426694,"Southeast AK"
"4719","SEAK_1",-132.204278,56.423389,"Southeast AK"
"4720","SEAK_1",-132.204333,56.420888,"Southeast AK"
"4721","SEAK_1",-132.199361,56.417583,"Southeast AK"
"4722","SEAK_1",-132.199306,56.412555,"Southeast AK"
